text,ecosys
improper input validation create function magento community edition use php five thousand  four hundred and twenty-four five hundred and fifty-eight allow remote authenticate users execute arbitrary php code via productdata parameter create function magento community edition ce one thousand  nine hundred and twenty-one enterprise edition ee eleven thousand  four hundred and twenty-one use php five thousand  four hundred and twenty-four five hundred and fifty-eight allow remote authenticate users execute arbitrary php code via productdata parameter magento magentophp php ,unknown
two hundred and two potentional security issue leak password reset tokens http referer header ,unknown
users change permission create object modeladmin use save_astrue default admin provide option edit object save new regression prevent form submission raise permission deny error users without add permission django 19x one hundred and ninety-two modeladminsave_as set true allow remote authenticate users bypass intend access restrictions create modeladmin object via save new option edit object leverage change permission djangoproject django ,unknown
directory traversal cityweatherabe vulnerable directory traversal issue give attacker access filesystem place url ,npm
translate helper method may allow attacker insert arbitrary code page helper method i18n translations convention whereby translations string name end html consider html safe also mechanism interpolation discover html string allow arbitrary value contain interpolate input value escape crosssite script xss vulnerability i18n translations helper method ruby rail 30x three thousand and eleven 31x three hundred and twelve rails_xss plugin ruby rail 23x allow remote attackers inject arbitrary web script html via vectors relate translations string whose name end html substring rubyonrails railsrubyonrails ruby_on_rails ,unknown
incorrect signature verification class constructor simplesamlphp eleven thousand  four hundred and eleven might allow remote attackers spoof signatures saml one responses possibly denial service memory consumption leverage improper conversion return value boolean simplesamlphp simplesamlphp ,unknown
buffer underrun vulnerability openssl asn1 decode buffer underrun vulnerability openssl bundle ruby malicious string pass decode method openssl asn1 buffer underrun may cause ruby interpreter may crash users run affect release either upgrade use one workarounds immediately openssl library also distribute gem upgrade ruby install openssl gem newer version two hundred workaround available ruby twenty-four series use ruby twenty-two series twenty-three series gem override bundle version openssl decode method openssl asn1 module ruby two hundred and twenty-eight 23x two hundred and thirty-five 24x two hundred and forty-one allow attackers denial service interpreter crash via craft string rubylang ruby ,unknown
pyamf eight fix security issue wrappes xml parse defusedxml protect xml entity attack see https xxe _processing detail thank nicolas gregoire agarri_fr report ,unknown
download resources http library download binary resources http leave module vulnerable mitm attack may possible remote code execution rce swap request binary attacker control binary attacker network position user remote server ,npm
crosssite script pimcore allow script execution email log preview window lack header pimcore six hundred and thirty allow script execution email log preview window lack header pimcore pimcore ,unknown
crosssite script jupyter notebook allow xss via craft directory name handle certain urls unsafely jupyter notebook five hundred and seventy-two allow xss via craft directory name handle certain urls unsafely jupyter notebook ,unknown
improper input validation polymorphic type issue discover fasterxml jacksondatabind default type enable either globally specific property externally expose json endpoint service p6spy jar classpath attacker find rmi service endpoint access possible make service execute malicious payload issue exist mishandle polymorphic type issue discover fasterxml jacksondatabind two hundred two thousand  nine hundred and ten default type enable either globally specific property externally expose json endpoint service p6spy three hundred and eighty-six jar classpath attacker find rmi service endpoint access possible make service execute malicious payload issue exist mishandle fasterxml jacksondatabind ,unknown
request smuggle possible chunk te content length specify ktor one hundred and thirty request smuggle possible run behind proxy handle contentlength transferencoding properly handle n headers separator jetbrains ktor ,unknown
crosssite request forgery csrf git plugin connect userspecified git repository part form validation attacker direct access jenkins able guess username password credentials id could trick developer job configuration permissions follow link maliciously craft jenkins url would result jenkins git client send username password attackercontrolled server git plugin connect userspecified git repository part form validation attacker direct access jenkins able guess usernamepassword credentials id could trick developer job configuration permissions follow link maliciously craft jenkins url would result jenkins git client send username password attackercontrolled server jenkins git ,unknown
hijack environment variables mariadb malicious module publish intent hijack environment variables unpublished npm ,npm
path traversal nodesrv node module suffer path traversal vulnerability due lack validation urls allow malicious user read content file know path nodesrv node module suffer path traversal vulnerability due lack validation url allow malicious user read content file know path nodesrv_project nodesrv ,npm
moderate severity vulnerability affect orgapachehive hive orgapachehive hiveexec orgapachehive hiveservice apache hive two hundred and ten two hundred and thirty-two copy ftp statement run use hplsql extension hive ftp server file write arbitrary location cluster command run ftp client code hplsql verify destination location download file affect hive cli user hiveserver2 user hplsql separate command line script need invoke differently apache hive ,unknown
crosssite script showdoc vulnerable xss showdoc v180 xss via new page showdoc showdoc ,unknown
exploitable vulnerability exist yaml parse functionality read_yaml_file method io_utilspy django_make_app thirteen yaml parser execute arbitrary python command result command execution attacker insert python load yaml trigger vulnerability exploitable vulnerability exist yaml parse functionality read_yaml_file method io_utilspy django_make_app thirteen yaml parser execute arbitrary python command result command execution attacker insert python load yaml trigger vulnerability django_make_app ,unknown
post params leakage strategyrb omniauth authenticity_token value improperly protect post addition get parameters store session become available environment callback phase strategyrb omniauth one hundred and thirty-two authenticity_token value improperly protect post addition get parameters store session become available environment callback phase omniauth omniauth ,unknown
value bind sanitize angularjs bundle angularjs library contain security issue memory leak adressed latest version ,unknown
incorrect permission assignment critical resource doorkeeper contain vulnerability token revocation api authorize method result access tokens revoke public oauth apps leak access expiry doorkeeper version four hundred and twenty later contain incorrect access control vulnerability token revocation api authorize method result access tokens revoke public oauth apps leak access expiry doorkeeper_project doorkeeper ,unknown
improper authentication check password length directory allow anonymous bind may incorrectly authenticate user supply empty password spring security three hundred and twenty three hundred and twenty-one three hundred and ten three hundred and fifteen check password length directory allow anonymous bind may incorrectly authenticate user supply empty password pivotal_software spring_security ,unknown
deserialization untrusted data symfony possible cache object may contain bad user input serialization unserialization could result deletion file current user access symfony two thousand  eight hundred and fifty 3x three thousand  four hundred and twenty-six 4x four thousand  one hundred and twelve 42x four hundred and twenty-seven possible cache object may contain bad user input serialization unserialization could result deletion file current user access relate symfonycache sensiolabs symfony ,unknown
cairosvg one thousand and twenty-one security update cairosvg vulnerable xml external entity xxe attack release fix vulnerability resolve xml entities anymore unsafe option add force resolution xml entities obviously option safe use trust svg file ,unknown
high severity vulnerability affect qbs qbs build tool help simplify build process develop project across multiple platforms qbs download binary resources http leave vulnerable mitm attack may possible remote code execution rce swap request resources attacker control copy attacker network position user remote server qbs_project qbs ,npm
crosssite script virtualpage xss silverstripe ,unknown
deserialization untrusted data apache olingo provide abstractservice class public api use objectinputstream check class deserialized attacker fee malicious metadata class may result run attacker code worse case apache olingo versions four hundred four hundred and sixty provide abstractservice class public api use objectinputstream check class deserialized attacker fee malicious metadata class may result run attacker code worse case apache olingo ,unknown
improper preservation permissions miss permission check jenkins support core plugin allow attackers overallread permission delete support bundle miss permission check jenkins support core plugin two hundred and sixty-three earlier allow attackers overallread permission delete support bundle jenkins support_core ,unknown
django one thousand  eight hundred and eighteen fix two security issue one thousand  eight hundred and seventeen cve20177233 open redirect possible xss attack via usersupplied numeric redirect urls django rely user input case eg func doc i18n topicsi18nindex redirect user success url security check redirect namely consider numeric urls eg http999999999 safe also developer rely is_safe_url provide safe redirect target put url link could suffer xss attack cve20177234 open redirect vulnerability maliciously craft url django site use func view could redirect domain view longer redirect provide know useful functionality note however view always carry warn harden production use use development aid ,unknown
arbitrary command execution slanger remote attacker execute arbitrary command send craft request server due use ojload instead ojstrict_load process message note slanger longer maintain slanger sixty affect remote code execution rce impact remote attacker execute arbitrary command send craft request server component message handler request validator attack vector remote unauthenticated fix version commit teller slanger ,unknown
improper resource shutdown release python cryptographic authority pyopenssl properly manage memory potentially result denial service memory run low exhaust python cryptographic authority pyopenssl version one thousand  seven hundred and fifty contain cwe four hundred and one failure release memory remove last reference vulnerability pkcs twelve store result denial service memory run low exhaust attack appear exploitable via depend upon call application however could simple initiate tls connection anything would call application reload certificate pkcs twelve store vulnerability appear fix one thousand  seven hundred and fifty pyopenssl_project pyopensslredhat openstack ,unknown
djangostorages seventeen s3botostorage s3boto3storage backends insecure default acl publicread recommend current users upgrade seventeen audit bucket permissions support add set aws_default_acl none aws_bucket_acl none v17 raise warn aws_default_acl aws_bucket_acl explicitly set ,unknown
cheetah 0917rc1 remove use temp file handle import dynamic compilation remove whole slew issue include temp file security issue ,unknown
code injection jinjava block getclass method relate jinjava two hundred and forty-six block getclass method relate hubspot jinjava ,unknown
code injection attacker insert python load yaml trigger vulnerability exploitable vulnerability exist yaml load functionality utilpy owlmixin 200a12 load yaml string file aka load_yaml load_yamlf execute arbitrary python command result command execution load use safe_load use attacker insert python load yaml trigger vulnerability owlmixin_project owlmixin ,unknown
high severity vulnerability affect whispercast whispercast file server whispercast vulnerable directory traversal issue give attacker access filesystem place url whispercast_project whispercast ,npm
download resources http roslibsocketio download binary resources http leave vulnerable mitm attack may possible remote code execution rce swap request resources attacker control copy attacker network position user remote server ,npm
one hundred and thirty-four fix security error possible add postit comment foreign dashboard userid portlet id know ,unknown
improper restriction xml external entity reference jenkins parasoft find plugin configure xml parser prevent xml external entity xxe attack jenkins parasoft find plugin one thousand and forty-three earlier configure xml parser prevent xml external entity xxe attack jenkins parasoft_findings ,unknown
insufficiently protect credentials jenkins weibo plugin store credentials unencrypted global configuration file jenkins master view users access master file system jenkins weibo plugin one hundred and one earlier store credentials unencrypted global configuration file jenkins master view users access master file system jenkins weibo ,unknown
one thousand  two hundred and fifteen fix possible cross site script xss attack lead image caption ,unknown
poorwsgi one hundred and two include several security relate enhancements relate secret key generation ,unknown
information exposure discrepancy magento observable time discrepancy vulnerability successful exploitation could lead signature verification bypass magento versions two hundred and thirty-four earlier two thousand  two hundred and eleven earlier see note eleven thousand  four hundred and forty-four earlier one thousand  nine hundred and forty-four earlier observable time discrepancy vulnerability successful exploitation could lead signature verification bypass magento magento ,unknown
use insufficiently random value spring security use fix null initialization vector cbc mode implementation queryable text encryptor malicious user access data encrypt use encryptor may able derive unencrypted value use dictionary attack spring security versions 53x prior five hundred and thirty-two 52x prior five hundred and twenty-four 51x prior five thousand  one hundred and ten 50x prior five thousand and sixteen 42x prior four thousand  two hundred and sixteen use fix null initialization vector cbc mode implementation queryable text encryptor malicious user access data encrypt use encryptor may able derive unencrypted value use dictionary attack pivotal_software spring_security ,unknown
download resources http fibjs download binary resources http leave vulnerable mitm attack may possible remote code execution rce swap request binary attacker control binary attacker network position user remote server ,npm
xss vulnerability ckeditor thirdparty javascript library include drupal core affect crosssite script xss vulnerability possible execute xss inside ckeditor use image2 plugin ,unknown
directory traversal easyquick vulnerable directory traversal issue give attacker access filesystem place url access constrain however support file type request file etcpasswd return support error ,npm
inclusion sensitive information log file sensitive parameters passwords tokens pass kubectl command line use environment variable input configuration file disclose passwords tokens process list no_log directive debug module would effect make secrets disclose stdout log file security flaw find ansible engine ansible 27x versions prior two thousand  seven hundred and seventeen ansible 28x versions prior two thousand  eight hundred and eleven ansible 29x versions prior two hundred and ninety-seven manage kubernetes use k8s module sensitive parameters passwords tokens pass kubectl command line use environment variable input configuration file disclose passwords tokens process list no_log directive debug module would effect make secrets disclose stdout log file redhat ansible_tower ,unknown
pyvcloud two thousand and ten include fix pyyaml vulnerability find requirementstxt ,unknown
path traversal chatbyvista vulnerable directory traversal issue give attacker access filesystem place url chatbyvista file server chatbyvista vulnerable directory traversal issue give attacker access filesystem place url chatbyvista_project chatbyvista ,npm
improper neutralization crlf sequence http headers puma rubygem application use puma allow untrusted input response header attacker use newline character ie cr lf r n end header inject malicious content additional headers entirely new response body vulnerability know http response split attack response split vector several attack crosssite script xss puma rubygem four hundred and thirty-two three thousand  one hundred and twenty-three application use puma allow untrusted input response header attacker use newline character ie cr lf r n end header inject malicious content additional headers entirely new response body vulnerability know http response split attack response split vector several attack crosssite script xss relate cve201916254 fix vulnerability webrick ruby web server fix versions four hundred and thirty-two three thousand  one hundred and twenty-three check headers line end reject headers character puma pumarubylang ruby ,unknown
directory traversal rubygems directory traversal issue discover rubygems two hundred and seventy-six later three hundred and two make new directories touch file include pathchecking code symlinks would delete target destination destination hide behind symlink malicious gem could delete arbitrary file user machine presume attacker could guess paths give frequently gem run sudo predictable paths modern systems tmp usr etc could likely lead data loss unusable system rubygems rubygems ,unknown
improper input validation spring security consider url path parameters process security constraints add url path parameter special encode attacker may able bypass security constraint particular attack different character encode use path parameters allow secure spring mvc static resource urls bypass spring security spring security 41x four hundred and fifteen 42x four hundred and twenty-four 50x five hundred and one spring framework 43x four thousand  three hundred and fourteen 50x five hundred and three consider url path parameters process security constraints add url path parameter special encode attacker may able bypass security constraint root issue lack clarity regard handle path parameters servlet specification servlet containers include path parameters value return getpathinfo spring security use value return getpathinfo part process map request security constraints particular attack different character encode use path parameters allow secure spring mvc static resource urls bypass pivotal_software spring_security ,unknown
xss data uri remarkable allow use data uris ,npm
information exposure insecure direct object reference idor vulnerability magento lead unauthorized disclosure company credit history detail insecure direct object reference idor vulnerability magento twenty-one prior two thousand  one hundred and eighteen magento twenty-two prior two hundred and twenty-nine magento twenty-three prior two hundred and thirty-two lead unauthorized disclosure company credit history detail magento magento ,unknown
crosssite request forgery csrf phpbb improper verification csrf token bbcode page administration control panel actual csrf attack possible attacker also manage retrieve session id reauthenticated administrator prior target phpbb 317pl1 improper verification csrf token bbcode page administration control panel actual csrf attack possible attacker also manage retrieve session id reauthenticated administrator prior target phpbb phpbb ,unknown
moderate severity vulnerability affect statusboard status board one thousand  one hundred and eighty-one reflect xss via dashboardts status_board ,npm
crosssite script crosssite script link handle ,unknown
gitfastclone permit arbitrary command execution gitmodules git allow execute arbitrary command use gitremoteext via remote urls normally git never request urls user specifically request serious security concern however submodules allow remote repository specify url clone attacker instruct user run recursive clone repository control get client run arbitrary command alternately attacker mitm unencrypted git clone could exploit ext command run repository recursively clone submodules update attack work clone local remote repositories gitfastclone one hundred and one permit arbitrary command execution gitmodules attacker instruct user run recursive clone repository control get client run arbitrary command alternately attacker mitm unencrypted git clone could exploit ext command run repository recursively clone submodules update attack work clone local remote repositories squareup gitfastclone ,unknown
cryptographic issue galenframeworkcli download binary resources http leave vulnerable mitm attack may possible remote code execution rce swap request binary attacker control binary attacker network position user remote server galenframeworkcli node wrapper galen framework galenframeworkcli two hundred and thirty-one download binary resources http leave vulnerable mitm attack may possible remote code execution rce swap request binary attacker control binary attacker network position user remote server galenframework galenframeworkcli ,npm
djangocmspatched three thousand and seventeen security vulnerabilities render_model template tag could lead escalation privilege security issue ,unknown
crosssite script jenkins properly escape node label show form validation label expressions job configuration page result store xss vulnerability exploitable users able define node label jenkins two thousand  two hundred and twenty-seven earlier lts twenty-two thousand and forty-five earlier properly escape node label show form validation label expressions job configuration page result store xss vulnerability exploitable users able define node label jenkins jenkins ,unknown
katkacore one hundred and ten decrease amount gap security hole ,unknown
cookiemanager one hundred and ten bump bleach patch vulnerability ,unknown
path traversal generalfileserver node module suffer path traversal vulnerability due lack validation currpath allow malicious user read content file know path generalfileserver node module suffer path traversal vulnerability due lack validation currpath allow malicious user read content file know path generalfileserver ,npm
insufficient verification data authenticity version twenty-three twenty-five middleware memcache sign bypass openstack openstack ,unknown
code injection tqdm_version module tqdm allow local users execute arbitrary code via craft repo malicious git log current work directory tqdm_version module tqdm versions four hundred and forty-one four hundred and ten allow local users execute arbitrary code via craft repo malicious git log current work directory tqdm_project tqdm ,unknown
aiootp ninety-one include two security improvements falsey value salt keyword argument library key akeys bytes_keys abytes_keys subkeys asubkeys infinite keystream generators function around library generate new cryptographically secure pseudorandom value salt formerly salt none seeder aseeder generators update introduce five hundred and twelve new bits entropy every iteration ensure csprng produce secure output even internal state somehow discover also allow simply call csprng enough longer strong reason pass new entropy manually except add even entropy desire ,unknown
url redirection untrusted site spring security oauth could susceptible open redirector attack leak authorization code malicious user attacker craft request authorization endpoint use authorization code grant type specify manipulate redirection uri via redirect_uri parameter authorization server redirect resource owner useragent uri control attacker leak authorization code vulnerability expose applications meet follow requirements act role authorization server eg use vulnerability expose applications act role authorization server use different redirectresolver implementation act role resource server eg act role client eg enableoauthclient spring security oauth versions twenty-three prior two hundred and thirty-five twenty-two prior two hundred and twenty-four twenty-one prior two hundred and fourteen twenty prior two thousand and seventeen older unsupported versions could susceptible open redirector attack leak authorization code malicious user attacker craft request authorization endpoint use authorization code grant type specify manipulate redirection uri via redirect_uri parameter authorization server redirect resource owner useragent uri control attacker leak authorization code vulnerability expose applications meet follow requirements act role authorization server eg use vulnerability expose applications act role authorization server use different redirectresolver implementation act role resource server eg act role client eg enableoauthclient pivotal_software ,unknown
code injection code injection way symfony implement translation cache frameworkbundle ,unknown
wrong excludeparams override define default exclude pattern excludeparams package allow remote attackers compromise internal state application via unspecified vectors default exclude pattern excludeparams apache strut two thousand  three hundred and twenty allow remote attackers compromise internal state application via unspecified vectors apache strut ,unknown
kiwi tcms forty-two enable test badit coverity scan pyupio andf snyk use sha256 instead md5 sha1 use secrets module activation key remove unnecessary ajax view remote code execution vulnerability use hardcoded temporary directories upgrade patternfly three thousand  three hundred and sixty fix vulnerabilities https snykiovulnnpm moment20161019 https snykiovulnnpm moment20170905 ,unknown
low severity vulnerability affect materializecss materialize one hundred xss possible via autocomplete feature materializecss materialize ,npm
libxml2 vulnerabilities nokogiri affect via dependency libxml2 cve20164448 format string vulnerability libxml2 allow attackers unspecified impact via format string specifiers unknown vectors cve20164658 libxml2 allow remote attackers execute arbitrary code denial service memory corruption via craft xml document cve20165131 libxml2 allow remote attackers denial service possibly unspecified impact via vectors relate xpointer rangeto function xpointerc libxml2 two hundred and ninety-five use apple ios ten os x one thousand and twelve tvos ten watchos three products forbid namespace nod xpointer range allow remote attackers execute arbitrary code denial service useafterfree memory corruption via craft xml document xmlsoft libxml2 ,unknown
coveralls eleven remove repo_token verbose output security reason ,unknown
xpath injection filter input avoid xpath injection ,unknown
kazepython seventy-eight fix vulnerability rpc invoke functionality send node unclosed loop test invoke ,unknown
high severity vulnerability affect orgapachestorm stormcore apache storm one hundred one hundred and two one hundred one hundred and six one hundred and ten one hundred and twelve one hundred and twenty one hundred and twenty-one attacker access secure storm cluster case could execute arbitrary code different user apache storm ,unknown
malicious package typosquatting nodemailerjs malicious module publish intent hijack environment variables unpublished npm nodemailerjs malicious module publish intent hijack environment variables unpublished npm nodemailerjs ,npm
state guess vulnerability state guess vulnerability ,unknown
improper authentication pax web extender whiteboard instal karaf console become available another insecure url give access karaf console unauthenticated users apache karaf version prior three hundred and nine four hundred and nine four hundred and eleven webconsole feature instal karaf available systemconsole require authentication access one part console gogo willconsole give access command line console karaf via web browser navigate available try go directly url require authentication optional bundle applications use pax web extender whiteboard part paxwar feature perhaps others instal gogo console become available another url gogo url secure give access karaf console unauthenticated users mitigation issue manually stopuninstall gogo plugin bundle instal webconsole feature although course remove console systemconsole application unauthenticated endpoint one could also stopuninstall pax web extender whiteboard may require functionality would reducedcompromised apache karaf ,unknown
injection vulnerability phpbb allow add arbitrary cascade style sheet css token sequence page bbcode phpbb three hundred and twenty-seven allow add arbitrary cascade style sheet css token sequence page bbcode phpbb phpbb ,unknown
berglas twenty longer trust environment variables ,unknown
file upload access bypass denial service file module drupal 7x seven hundred and forty-three 8x eight hundred and four allow remote authenticate users bypass access restrictions read delete substitute link file upload unprocessed form leverage permission create content comment upload file drupal drupal ,unknown
improper authentication apache cloudstack contain api call design allow user register developer api malicious user able determine id another nonroot cloudstack user malicious user may able reset api key user turn access account resources apache cloudstack forty-one four thousand  eight hundred and ten four thousand  nine hundred contain api call design allow user register developer api malicious user able determine id another non root cloudstack user malicious user may able reset api key user turn access account resources apache cloudstack ,unknown
high severity vulnerability affect iterhttp iterhttp server static file iterhttp vulnerable directory traversal issue give attacker access filesystem place url iterhttp_project iterhttp ,npm
moderate severity vulnerability affect crosssite script xss vulnerability gem one hundred and three ruby rail 42x 5x allow remote attackers inject arbitrary web script html via craft tag attribute rubyonrails rail ,unknown
crosssite script xss issue discover phpmyadmin improper fix cve20162559 pmasa201610 xss issue discover phpmyadmin improper fix cve20162559 pmasa201610 issue resolve use copy hash avoid race condition 46x versions prior four hundred and sixty-five 44x versions prior forty-four thousand  one hundred and fifty-nine 40x versions prior four hundred and one thousand and eighteen affect phpmyadmin phpmyadmin ,unknown
svglib package ninety-three python allow xxe attack via svg2rlg call see cve202010799 svglib package ninety-three python allow xxe attack via svg2rlg call svglib_project svglib ,unknown
crosssite script magento store crosssite script vulnerability successful exploitation could lead sensitive information disclosure magento versions two hundred and thirty-four earlier two thousand  two hundred and eleven earlier see note eleven thousand  four hundred and forty-four earlier one thousand  nine hundred and forty-four earlier store crosssite script vulnerability successful exploitation could lead sensitive information disclosure magento magento ,unknown
moderate severity vulnerability affect orgapachenifi nifi template upload api endpoint accept request different domain send conjunction arp spoof man middle mitm attack result csrf attack require attack vector complex require scenario client certificate authentication subnet access inject malicious code unprotected plaintext http website target user later visit possible damage warrant severe severity level mitigation fix apply crossorigin resource share cors policy request filter apply apache nifi one hundred and eighty release users run prior 1x release upgrade appropriate release apache nifi ,unknown
django allow unintended model edit django twenty-one two thousand  one hundred and fifteen twenty-two two hundred and twenty-eight allow unintended model edit django model admin display inline relate model user viewonly permissions parent model edit permissions inline model would present edit ui allow post request update inline model directly edit viewonly parent model possible parent model save method call trigger potential side effect cause pre postsave signal handlers invoke resolve django admin adjust require edit permissions parent model order inline model editable djangoproject django ,unknown
high severity vulnerability affect jstestdriver jstestdriver wrapper google jstestdriver jstestdriver download binary resources http leave vulnerable mitm attack may possible remote code execution rce swap request binary attacker control binary attacker network position user remote server jstestdriver ,npm
coddersdataset gem ruby process table local plaintext credential disclosure one two coddersdataset gem one thousand  three hundred and twenty-one ruby place credentials mysqldump command line allow local users obtain sensitive information list process one two coddersdataset gem one thousand  three hundred and twenty-one ruby place credentials mysqldump command line allow local users obtain sensitive information list process coddersdataset ,unknown
crosssite script crosssite script frontend user login ,unknown
information exposure exposure sensitive information vulnerability exist jenkins allow attackers capture credentials know credentials id store jenkins exposure sensitive information vulnerability exist jenkins maven artifact choicelistprovider nexus plugin one hundred and thirty-one earlier allow attackers capture credentials know credentials id store jenkins jenkins nexus ,unknown
cryptographic issue sauceconnect download binary resources http leave vulnerable mitm attack may possible remote code execution rce swap request binary attacker control binary attacker network position user remote server sauceconnect nodejs wrapper saucelabs sauceconnectjar program establish secure tunnel intranet test sauceconnect download binary resources http leave vulnerable mitm attack may possible remote code execution rce swap request binary attacker control binary attacker network position user remote server nodesauceconnect ,npm
incorrect handle initialization vector gcm mode openssl openssl gem ruby use initialization vector iv gcm mode aes gcm iv set key make easier contextdependent attackers bypass encryption protection mechanism openssl gem ruby use initialization vector iv gcm mode aes gcm iv set key make easier contextdependent attackers bypass encryption protection mechanism rubylang openssl ,unknown
improper input validation rest plugin apache strut two allow remote attackers execute arbitrary code via craft expression rest plugin apache strut two two thousand  three hundred and nineteen twenty-three thousand  two hundred and eighty-one allow remote attackers execute arbitrary code via craft expression apache strut ,unknown
information exposure optional initial password change password expiration feature prone sensitive information disclosure vulnerability code mandate change password pass additional attribute credentials object remove upon process first phase authentication combination additional independent authentication mechanisms may lead new password disclose optional initial password change password expiration feature present apache jackrabbit oak one hundred and twenty one thousand  two hundred and twenty prone sensitive information disclosure vulnerability code mandate change password pass additional attribute credentials object remove upon process first phase authentication combination additional independent authentication mechanisms may lead new password disclose apache jackrabbit_oak ,unknown
clam nine hundred and ten contain security fix better protection possible code injection ,unknown
flaskflatpages seventy-one update dependencies resolve severe security alert ,unknown
sensitive information exposure log npm cli versions npm cli prior six thousand  one hundred and forty-six vulnerable information exposure vulnerability log file cli support urls like protocol hostname path password value redact print stdout also generate log file cli_project cli ,npm
moderate severity vulnerability affect smb smb malicious module publish intent hijack environment variables unpublished npm smb_project smb ,npm
xml external entity vulnerability xml external entity xxe vulnerability svg png jpg conversion class package allow remote attackers read arbitrary file denial service via craft svg file xml external entity xxe vulnerability svg one png two jpg conversion class apache batik 1x eighteen allow remote attackers read arbitrary file denial service via craft svg file apache batikredhat ,unknown
denial service timestamp validation function saml2 library one thousand  one hundred and four 2x two hundred and thirty-five 3x three hundred and eleven simplesamlphp regular expression denial service vulnerability fractionofseconds data timestamp simplesamlphp saml2 ,unknown
remote command execution package allow remote attackers execute arbitrary ognl code via craft parameter name properly handle invoke redirect apache strut showcase app two hundred two thousand  three hundred and thirteen use strut two twenty-three thousand  one hundred and forty-three allow remote attackers execute arbitrary ognl code via craft parameter name properly handle invoke redirect apache strutsapache struts2showcase ,unknown
improper restriction excessive authentication attempt web2py properly check host deny verify passwords allow remote attacker perform bruteforce attack web2py two thousand  one hundred and forty-six properly check host deny verify passwords allow remote attacker perform bruteforce attack web2py web2py ,unknown
denial service ecstatic ecstatic denial service vulnerability successful exploitation could lead crash application ecstatic_project ecstatic ,npm
telemeta one thousand  four hundred and thirty-one undisclosed security vulnerability ,unknown
deserialization untrusted data pimcore attacker limit privilege trigger execution phar file via phar url filename parameter phar upload block reachable within phar directory pimcore five hundred and seventy-one attacker limit privilege trigger execution phar file via phar url filename parameter phar upload block reachable within phar directory different vulnerability cve201910867 cve201916318 pimcore pimcore ,unknown
moderate severity vulnerability affect actionpack crosssite script xss vulnerability select helper ruby rail 30x three thousand and twelve 31x three hundred and fourteen 32x three hundred and twenty-two allow remote attackers inject arbitrary web script html via vectors involve certain generation option elements within select elements rubyonrails railsrubyonrails ruby_on_rails ,unknown
rsdjangojet one hundred and four fix security issue access model_lookup_view use without permissions ,unknown
uncontrolled memory consumption django allow uncontrolled memory consumption via malicious attackersupplied value function django 111x eleven thousand  one hundred and nineteen 20x two thousand and eleven 21x two hundred and sixteen allow uncontrolled memory consumption via malicious attackersupplied value function djangoproject django ,unknown
virustotalpython three update urllib3 one thousand  two hundred and forty-two security reason see cve201911236 urllib3 library one thousand  two hundred and forty-one python crlf injection possible attacker control request parameter python urllib3 ,unknown
sql injection proxystatistics module simplesamlphp allow sql injection proxystatistics module three hundred and ten simplesamlphp allow sql injection cesnet proxystatistics ,unknown
weak password recovery mechanism forget password null reset cod allow sentry ,unknown
arbitrary file read snyk broker versions snykbroker four thousand  seven hundred and ninety vulnerable arbitrary file read allow partial file read users access snyk internal network via patch history github commit api synk broker ,npm
moderate severity vulnerability affect orgeclipsejetty jettyserver jetty 94x prone time channel make easier remote attackers obtain access observe elapse time rejection incorrect passwords eclipse jetty ,unknown
moderate severity vulnerability affect gunicorn gunicorn version one thousand  nine hundred and forty-five contain cwe113 improper neutralization crlf sequence http headers vulnerability process_headers function result attacker cause server return arbitrary http headers vulnerability appear fix one thousand  nine hundred and fifty gunicorn gunicorn ,unknown
arbitrary file write nodecli insecurely use user provide data name lock file log file allow start user overwrite file access ,npm
moderate severity vulnerability affect rack multipartparserrb rack 13x one hundred and thirty-eight 14x one hundred and forty-three allow remote attackers denial service memory consumption outofmemory error via long string multipart http packet rack_project rack ,unknown
crosssite script auth0 lock allow xss use untrusted placeholder auth0 lock eleven thousand  two hundred and ten allow xss use untrusted placeholder auth0 lock ,npm
python two hundred and sixty-eight 27x two hundred and seventy-three 3x three hundred and fifteen 32x three hundred and twenty-three compute hash value without restrict ability trigger hash collisions predictably allow contextdependent attackers denial service cpu consumption via craft input application maintain hash table python two hundred and sixty-eight 27x two hundred and seventy-three 3x three hundred and fifteen 32x three hundred and twenty-three compute hash value without restrict ability trigger hash collisions predictably allow contextdependent attackers denial service cpu consumption via craft input application maintain hash table python python ,unknown
information exposure phpproxy allow remote attackers read local file default preinstalled version intend users lack access web server use occur app_key value default configphp place value easily use calculate authorization data need local file inclusion phpproxy five hundred and ten allow remote attackers read local file default preinstalled version intend users lack access web server use occur app_key value default configphp place value easily use calculate authorization data need local file inclusion phpproxy phpproxy ,unknown
nonpersistent xss zope2 crosssite script xss vulnerability manage_findresult component search feature zope zmi plone allow remote attackers inject arbitrary web script html via vectors involve double quote crosssite script xss vulnerability manage_findresult component search feature zope zmi plone four thousand  three hundred and twelve 5x five hundred and seven allow remote attackers inject arbitrary web script html via vectors involve double quote demonstrate obj_ids tokens parameter note vulnerability exist incomplete fix cve20167140 plone plone ,unknown
crosssite script genixcms xss via id lang menuid mod q status term token parameters genixcms one hundred and fifteen xss via id lang menuid mod q status term token parameter note might overlap cve201714761 cve201714762 cve201714765 genixcms genixcms ,unknown
