text,ecosys
relative path traversal cwe23 chunk upload multiple relative path traversal vulnerabilities one hundred and ninety-three two hundred and fifteen allow remote attackers upload copy modify file filesystem potentially lead arbitrary code execution via one filename parameter two dzchunkindex three dzuuid four filename parameter five qqpartindex six qqfilename seven qquuid parameter eight xfileid nine xfilename parameter ten name eleven chunk parameter fix versions one hundred and ninety-three two hundred and fifteen 1up oneupuploaderbundle ,unknown
ansible one hundred and ninety-two verify server hostname match domain name subject common name cn subjectaltname field x509 certificate allow maninthemiddle attackers spoof ssl servers via arbitrary valid certificate ansible one hundred and ninety-two verify server hostname match domain name subject common name cn subjectaltname field x509 certificate allow maninthemiddle attackers spoof ssl servers via arbitrary valid certificate redhat ansible ,unknown
ziirish thirty restrict file send agent ,unknown
netaddr worldwriteable file permissions netaddr gem two hundred and four ruby misconfigured file permissions gem install may result seven hundred and seventy-seven permissions target filesystem netaddr gem two hundred and four ruby misconfigured file permissions gem install may result seven hundred and seventy-seven permissions target filesystem netaddr_project netaddr ,gem
insert tag injection contao login module contao four hundred and eighty-four four hundred and eighty-five improper encode escape output possible inject insert tag login module replace page render contao contao ,unknown
fat_free_crm xss via query parameter tags_helper method fat free crm one hundred and eighty-one xss tags_helper fat free crm one hundred and eighty-one xss tags_helper fatfreecrm fat_free_crm ,gem
crosssite script dolibarr store xss user note section notephp user privilege inject script attack admin dolibarr nine hundred and five store xss user note section notephp user privilege inject script attack admin dolibarr dolibarr ,unknown
moderate severity vulnerability affect feedparser universal fee parser aka feedparser pythonfeedparser five hundred and twelve allow remote attackers denial service memory consumption via craft xml entity declaration nonascii encode document mark_pilgrim feedparser ,unknown
encode path variables package consider url path parameters process security constraints add url path parameter encode request attacker may able bypass security constraint root issue lack clarity regard handle path parameters servlet specification servlet containers include path parameters value return getpathinfo spring security use value return getpathinfo part process map request security constraints unexpected presence path parameters constraint bypass users apache tomcat current versions affect vulnerability since tomcat follow guidance previously provide servlet expert group strip path parameters value return getcontextpath getservletpath getpathinfo users servlet containers base apache tomcat may may affect depend whether handle path parameters modify users ibm websphere application server 85x know affect users containers implement servlet specification may affect issue discover pivotal spring security three thousand  two hundred and ten 41x four hundred and fourteen 42x four hundred and twenty-one spring security consider url path parameters process security constraints add url path parameter encode request attacker may able bypass security constraint root issue lack clarity regard handle path parameters servlet specification servlet containers include path parameters value return getpathinfo spring security use value return getpathinfo part process map request security constraints unexpected presence path parameters constraint bypass users apache tomcat current versions affect vulnerability since tomcat follow guidance previously provide servlet expert group strip path parameters value return getcontextpath getservletpath getpathinfo users servlet containers base apache tomcat may may affect depend whether handle path parameters modify users ibm websphere application server 85x know affect users containers implement servlet specification may affect pivotal_software spring_securityibm ,unknown
openssl 102h vulnerabilities miss message length check result bound oob read two bytes beyond allocate buffer theoretical denial service do risk impact client server enable client authentication nodejs impact low severity flaw certificate parser openssl 101u one hundred and two 102i might allow remote attackers denial service outofbounds read via craft certificate operations relate s3_clntc s3_srvrc openssl opensslhp icewall_mcrphp icewall_ssohp nodejs ,unknown
serverside request forgery ssrf server side request forgery ssrf phpbb allow check existence file service local network host remote avatar upload function server side request forgery ssrf phpbb three hundred and twenty-six allow check existence file service local network host remote avatar upload function phpbb phpbb ,unknown
path traversal apache karaf config service provide install method via service mbean could use travel directory overwrite exist file vulnerability low karaf process user limit permission filesystem apache karaf config service provide install method via service mbean could use travel directory overwrite exist file vulnerability low karaf process user limit permission filesystem apache karaf version four hundred and twenty-five impact user upgrade apache karaf four hundred and twenty-five later apache karaf ,unknown
crosssite script crosssite script xss vulnerability examplesopenidphp phpmyadmin allow remote attackers inject arbitrary web script html via vectors involve openid error message crosssite script xss vulnerability examplesopenidphp phpmyadmin 40x four hundred and one thousand and sixteen 44x forty-four thousand  one hundred and fifty-seven 46x four hundred and sixty-three allow remote attackers inject arbitrary web script html via vectors involve openid error message phpmyadmin phpmyadmin ,unknown
do via hpack bomb attack http2 implementation build use priority library could targetted denial service attack base hpack specifically socalled hpack bomb attack http2 implementation build use version python hpack library v100 v220 could target denial service attack specifically socalled hpack bomb attack attack occur attacker insert header field exactly size hpack dynamic header table dynamic header table attacker send header block simply repeat request expand field dynamic table lead gigantic compression ratio four thousand and ninety-six better mean 16kb data decompress 64mb data target machine python hpackpython hyper ,unknown
authentication bypass buildbot accept usersubmitted authorization token oauth use authenticate user attacker token allow read user detail victim log victim buildbot one hundred and eighty-two 2x two hundred and thirty-one accept usersubmitted authorization token oauth use authenticate user attacker token allow read user detail victim login victim buildbot buildbot ,unknown
high severity vulnerability affect pythonsaml onelogin pythonsaml two hundred and thirty earlier may incorrectly utilize result xml dom traversal canonicalization apis way attacker may able manipulate saml data without invalidate cryptographic signature allow attack potentially bypass authentication saml service providers onelogin pythonsaml ,unknown
path traversal local file read path traversal exist markdownpdf version nine hundred allow user insert malicious html code result read local file markdownpdf ,unknown
arbitrary file read furyjs adapter load swagger http api description document either via yaml json vulnerability allow arbitrary file read file system could use retrieve sensitive data denial service read devzero example proof concept provide swagger twenty info title read local file version ten paths foo get responses two hundred description description examples texthtml example ref etcpasswd ,unknown
possible arbitrary code execution image process ,unknown
improper input validation qs module vulnerable do malicious user send evil request web framework crash web framework use ljharb qs module older v632 v623 v612 v604 vulnerable do malicious user send evil request web framework crash qs_project qs ,unknown
nonconstant time string comparison csrflite use fail first string comparison instead time constant string comparison enable attacker able calculate minuscule differences csrf tokens essentially enable guess token one character time check increase variable tempcheck one malicious user able see tempcheck run long take check see increase increase indicate character put csrftokencompare correct one ,unknown
high severity vulnerability affect ejs nodejs ejs version older two hundred and fifty-five vulnerable denialofservice due weak input validation ejsrenderfile ejs ejs ,unknown
vulnerable ssrf send_email graphite one hundred and fifteen vulnerable ssrf vulnerable ssrf endpoint use attacker graphite web server request resource response ssrf request encode image file send email address supply attacker thus attacker exfiltrate information graphite_project graphite ,unknown
crosssite script potential security issue bundle dojo library ,unknown
form api ignore access restrictions submit button form api drupal 6x six hundred and thirty-eight ignore access restrictions submit button might allow remote attackers bypass intend access restrictions leverage permission submit form button access set false serverside form definition drupal drupal ,unknown
cross site script xss attacker trick unsuspecting user view specially craft plot site use plotlyjs attacker could potentially retrieve authentication tokens perform action behalf user ,unknown
percentencoded cookies use overwrite exist prefix cookie name reliance cookies without check security vulnerability exist rack two hundred and twenty-three rack two hundred and fourteen make possible attacker forge secure hostonly cookie prefix rack_project rack ,gem
moderate severity vulnerability affect tomcatembedcore fix cve20190199 incomplete address http2 connection window exhaustion write apache tomcat versions 900m1 nine thousand and nineteen eight hundred and fifty eight thousand  five hundred and forty send window_update message connection window stream zero clients able serverside thread block eventually lead thread exhaustion do apache tomcat ,unknown
crosssite script centreon include centreon web vulnerable authenticate user inject payload username command description result store xss relate centreon three hundred and forty-six include centreon web two thousand  eight hundred and twenty-three vulnerable authenticate user inject payload username command description result store xss relate centreon centreoncentreon centreon_web ,unknown
outofbounds read typedast cpython may allow attacker crash interpreter process case typed_ast one hundred and thirty one hundred and thirty-one outofbounds read attacker ability python interpreter parse python source necessarily execute may able crash interpreter process could concern example webbased service parse execute python code issue also affect certain python 380alpha prereleases python typed_ast ,unknown
low severity vulnerability affect apacheairflow ldap auth backend prior apache airflow one thousand  one hundred and one misconfigured contain improper check exceptions disable server certificate check apache airflow ,unknown
injection vulnerability bypass security constraints via url parameter injection url parameter injection vulnerability find backchannel ticket validation step cas protocol jasig java cas client three hundred and thirty-two net cas client one hundred and two phpcas one hundred and thirty-three allow remote attackers inject arbitrary web script html via one service parameter two pgturl parameter apereo phpcas ,unknown
paramikong one hundred and seventy-two fix prng secure windows case fork call ,unknown
unsafe file permissions ansible set six hundred and forty-four permissions sourceslist might allow local users obtain sensitive credential information opportunistic circumstances read file use deb http user pass server port format ansible one hundred and fifty-five set six hundred and forty-four permissions sourceslist might allow local users obtain sensitive credential information opportunistic circumstances read file use deb http user pass server port format redhat ansible ,unknown
moderate severity vulnerability affect pythonfedora pythonfedora eighty lower vulnerable open redirect result loss csrf protection fedoraproject pythonfedora ,unknown
authbwc thirty-one vulnerability password reset process allow users log inactive ,unknown
uncontrolled resource consumption denial service vulnerability allow untrusted user run pending migrations rail app run production denial service vulnerability exist rail six thousand and thirty-two allow untrusted user run pending migrations rail app run production rubyonrails rail ,gem
improper restriction xml external entity reference management console allow xxe addition update lifecycle wso2 api manager three hundred earlier wso2 api microgateway two hundred and twenty wso2 key manager five hundred and ninety earlier management console allow xxe addition update lifecycle wso2 api_managerwso2 ,unknown
improper authentication login command available remotingbased cli store encrypt user name successfully authenticate user cache file use authenticate command users sufficient permission create secrets jenkins download encrypt value able impersonate jenkins user instance jenkins versions two hundred and fifty-six earlier well two thousand  four hundred and sixty-one lts earlier vulnerable login command allow impersonate jenkins user login command available remotingbased cli store encrypt user name successfully authenticate user cache file use authenticate command users sufficient permission create secrets jenkins download encrypt value eg jobconfigure permission able impersonate jenkins user instance jenkins jenkins ,unknown
os command injection fsa vulnerable command injection first argument execgitcommand locate within librepjs control users without sanitization inject arbitrary command fsa fifty-one vulnerable command injection first argument execgitcommand locate within librepjs sixty-three control users without sanitization inject arbitrary command fsa_project fsa ,unknown
rest api bypass comment approval drupal eight prior eight hundred and thirty-seven use rest api users without correct permission post comment via rest approve even user permission post approve comment issue affect sit restful web service rest module enable comment entity rest resource enable attacker access user account site permissions post comment anonymous users post comment drupal drupal ,unknown
improper restriction operations within bound memory buffer parse json payload deeply nest json structure parser apache mesos might overflow stack due unbounded recursion parse json payload deeply nest json structure parser apache mesos versions pre14x one hundred and forty one hundred and forty-two one hundred and fifty one hundred and fifty-one one hundred and sixty one hundred and sixty-one one hundred and seventy might overflow stack due unbounded recursion malicious actor therefore denial service mesos master render mesoscontrolled cluster inoperable apache mesos ,unknown
use cryptographically weak pseudorandom number generator jhipster kotlin class generate generator jhipster six hundred and thirty jhipster kotlin one hundred and ten produce code use insecure source randomness randomstringutils allow attacker able obtain password reset url compute value password reset account thus allow privilege escalation account takeover jhipster jhipsterjhipster jhipster_kotlin ,unknown
tahoelafs one hundred and twenty make immutablefile ciphertext hash tree mandatory ,unknown
sql injection geocoder sqlrb geocoder one hundred and sixty-one allow booleanbased sql injection within_bounding_box use conjunction untrusted sw_lat sw_lng ne_lat ne_lng data rubygeocoder geocoder ,gem
denial service unsafe object creation vulnerability parse certain json document json gem coerce create ruby symbols target system since ruby symbols garbage collect result denial service attack technique use create object target system act like internal object act alike object use bypass certain security mechanisms use spring board sql injection attack ruby rail json gem one hundred and fifty-five 16x one hundred and sixty-eight 17x one hundred and seventy-seven ruby allow remote attackers denial service resource consumption bypass mass assignment protection mechanism via craft json document trigger creation arbitrary ruby symbols certain internal object demonstrate conduct sql injection attack ruby rail aka unsafe object creation vulnerability rubygems json_gem ,gem
url redirection untrusted site open redirect open redirect login form possibly place plone allow attacker craft link plone site follow possibly login redirect attacker site open redirect login form possibly place plone forty five hundred and twenty-one allow attacker craft link plone site follow possibly login redirect attacker site plone plone ,unknown
potential command injection codemtranscode module nodejs ffprobe enable allow remote attackers execute arbitrary command via post request probe codemtranscode module fifty nodejs ffprobe enable allow remote attackers execute arbitrary command via post request probe codemtranscode ,unknown
improper authentication kura take control device firewall setup allow ipv6 firewall rule configure equinox console port five thousand and two leave open log kura without user credentials unencrypted telnet execute command use equinox exec command process run root full control device acquire ipv6 also leave autoconfiguration mode accept router advertisements automatically assign mac address base ipv6 address network enable distribution kura two hundred and ten take control device firewall setup allow ipv6 firewall rule configure still equinox console port five thousand and two leave open allow log kura without user credentials unencrypted telnet execute command use equinox exec command process run root full control device acquire ipv6 also leave autoconfiguration mode accept router advertisements automatically assign mac address base ipv6 address eclipse kura ,unknown
httprunner two hundred and thirteen change replace eval mechanism builtins prevent security vulnerabilities ,unknown
high severity vulnerability affect eve iomongoparserpy eve aka pyeve seventy-five allow remote attackers execute arbitrary code via code injection parameter pythoneve eve ,unknown
directory traversal nextjs nextjs versions nine hundred and thirty-two directory traversal vulnerability attackers could craft special request access file dist directory next affect file outside dist directory next general dist directory hold build assets unless application intentionally store assets directory issue fix version nine hundred and thirty-two zeit nextjs ,unknown
redirection remote http basic authentication credential disclosure package contain flaw trigger redirection host may allow remote attacker gain access http basic authentication credential information ,gem
gcm tag forgery via truncate tag finalize_with_tag api finalize_with_tag api enforce minimum tag length user validate input length prior pass finalize_with_tag attacker could craft invalid payload shorten tag eg one byte would one two hundred and fifty-six chance pass mac check gcm tag forgeries key leakage flaw find pythoncryptography versions one hundred and ninety twenty-three finalize_with_tag api enforce minimum tag length user validate input length prior pass finalize_with_tag attacker could craft invalid payload shorten tag eg one byte would one two hundred and fifty-six chance pass mac check gcm tag forgeries key leakage cryptography openstack ,unknown
crosssite script auth0 lock allow xss use untrusted placeholder auth0 lock eleven thousand  two hundred and ten allow xss use untrusted placeholder auth0 lock ,unknown
moderate severity vulnerability affect plone plone 4x four thousand  three hundred and eleven 5x five hundred and six allow remote attackers bypass sandbox protection mechanism obtain sensitive information leverage python string format method plone plone ,unknown
improper restriction xml external entity reference security fix relate way xml handle ,unknown
moderate severity vulnerability affect sanitize specially craft html fragment sanitize gem ruby allow nonwhitelisted attribute use whitelisted html element sanitize_project sanitize ,gem
improper restriction operations within bound memory buffer illegal media range accept header cause stackoverflowerror lead denial service akka http versions one thousand and five illegal media range accept header cause stackoverflowerror lead denial service akka http_server ,unknown
netdumplings forty update websockets dependency v7 fix security warn ,unknown
insufficiently protect credentials jenkins parasoft environment manager plugin store password unencrypted job configxml file jenkins master view users extend read permission access master file system jenkins parasoft environment manager plugin two hundred and fourteen earlier store password unencrypted job configxml file jenkins master view users extend read permission access master file system jenkins ,unknown
crosssite script crosssite script vulnerability xapiancore library wrap gem due incomplete html escape xapian mset snippet crosssite script vulnerability xapian xapiancore one hundred and forty-six exist due incomplete html escape xapian mset snippet xapian xapiancore ,gem
low severity vulnerability affect embedza embedza module create html snippetsembeds urls use info oembed open graph meta tag embedza versions one hundred and twenty-four download javascript resources http leave vulnerable mitm attack may possible remote code execution rce swap request javascript file attacker control javascript file attacker network position user remote server embedza_project embedza ,unknown
crosssite script method spring mvc spring framework properly escape certain character allow remote attackers conduct crosssite script xss attack via one line separator two paragraph separator unicode character three leave four right angle bracket method spring mvc spring framework three hundred and twenty-two properly escape certain character allow remote attackers conduct crosssite script xss attack via one line separator two paragraph separator unicode character three leave four right angle bracket pivotal_software spring_framework ,unknown
cryptographic issue ipip download data resources http leave vulnerable mitm attack ipip nodejs module query geolocation information ip domain base database ipipnet ipip download data resources http leave vulnerable mitm attack ipip_project ipip ,unknown
metacharacter injection arbitrary command execution library pass user modifiable string directly command attacker execute malicious command modify string pass arguments cd git clone command library gitfastclone one hundred and five pass user modifiable string directly command attacker execute malicious command modify string pass arguments cd git clone command library squareup gitfastclone ,gem
denial service nes denial service vulnerability via invalid cookie header present websocket authentication set cookie submit invalid cookie websocket upgrade request node process error ,unknown
djangorelatives thirty vulnerable unspecified xss issue ,unknown
kcapifony gem ruby libksymfony1rb process list local plaintext password disclosure kcapifony gem ruby contain flaw libksymfony1rb trigger program display password information plaintext process list may allow local attacker gain access password information libksymfony1rb kcapifony gem two hundred and sixteen ruby place database user passwords one mysqldump two pg_dump three mysql four psql command line allow local users obtain sensitive information list process kcapifony_project kcapifony ,gem
code injection iomongoparserpy eve allow remote attackers execute arbitrary code via code injection parameter iomongoparserpy eve aka pyeve seventy-five allow remote attackers execute arbitrary code via code injection parameter pythoneve eve ,unknown
crosssite request forgery csrf magento community edition enterprise edition csrf result deletion customer address address book aka appsec1433 magento community edition enterprise edition two thousand and ten 21x two hundred and twelve csrf result deletion customer address address book aka appsec1433 magento magento ,unknown
potential information disclosure insufficient entropy vulnerabilities zendmathrand zendvalidatecsrf components ,unknown
two longer use xonsh_store_stdout output store last empty command memory secure solution ,unknown
improper restriction xml external entity reference xml external entity xxe vulnerability ischeduleclient xml parser result disclosure confidential data denial service ssrf port scan bwcalendarengine version contain xml external entity xxe vulnerability ischeduleclient xml parser result disclosure confidential data denial service ssrf port scan attack appear exploitable via man middle malicious server apereo bwcalendarengine ,unknown
moderate severity vulnerability affect ansible flaw discover way ansible templating implement versions two thousand  six hundred and eighteen two thousand  seven hundred and twelve two hundred and eighty-two cause possibility information disclosure unexpected variable substitution take advantage unintended variable substitution content variable may disclose redhat ansibleredhat ceph_storageredhat openstack ,unknown
deeposlandia six update dependencies especially tensorflow due vulnerability issue ,unknown
crosssite script multiple crosssite script xss vulnerabilities authdbauthphp moodle allow remote attackers inject arbitrary web script html via external db profile field multiple crosssite script xss vulnerabilities authdbauthphp moodle two thousand  six hundred and eleven 27x two thousand  seven hundred and thirteen 28x two thousand  eight hundred and eleven 29x two hundred and ninety-five 30x three hundred and three allow remote attackers inject arbitrary web script html via external db profile field moodle moodle ,unknown
moderate severity vulnerability affect nodesqlite nodesqlite malicious module publish intent hijack environment variables unpublished npm nodesqlite_project nodesqlite ,unknown
moderate severity vulnerability affect mapboxjs mapboxjs versions 1x prior one hundred and sixty-five 2x prior two hundred and seventeen vulnerable attack certain uncommon usage scenarios via tilejson name mapbox_project mapbox ,unknown
deserialization untrusted data pass absolute path file_exists check phpbb allow remote code execution object injection employ phar deserialization attacker access admin control panel founder permissions pass absolute path file_exists check phpbb three hundred and twenty-four allow remote code execution object injection employ phar deserialization attacker access admin control panel founder permissions phpbb phpbb ,unknown
hijack environment variables nodeopensl malicious module publish intent hijack environment variables unpublished npm ,unknown
channel accessible nonendpoint maninthemiddle android platform add cordova first time project create use build script script fetch gradle first build however since default uri use https vulnerable mitm gradle executable safe android platform add cordova first time project create use build script script fetch gradle first build however since default uri use https vulnerable mitm gradle executable safe severity issue high due fact build script immediately start build gradle fetch developers concern issue install version six hundred and twelve higher cordovaandroid developers unable install latest version vulnerability easily mitigate set environment variable https apache cordova ,unknown
arbitrary file writepotential remote code execution vulnerability gem allow attacker write arbitrary file web server potentially result remote code execution attacker write unescaped erb view versions affect versions part rail prior rail forty affect applications use fix versions one hundred and twenty-one impact action pack page cache gem write cache file file system order front end webserver nginx apache etc serve cache file without make request application server paths contain effectively user input use manipulate location cache file example users123 could change users foo escape cache directory attackers use technique springboard rce write arbitrary erb view folder impact code look like class bookscontroller caches_page show end show action bookscontroller may vulnerable vulnerability gem v121 allow attacker write arbitrary file web server potentially result remote code execution attacker write unescaped erb view rubyonrails ,gem
improper restriction xml external entity reference use tool xssfexporttoxml convert userprovided microsoft excel document specially craft document allow attacker read file local filesystem internal network resources via xml external entity xxe process apache poi four hundred and ten use tool xssfexporttoxml convert userprovided microsoft excel document specially craft document allow attacker read file local filesystem internal network resources via xml external entity xxe process apache poi ,unknown
moderate severity vulnerability affect orgapacheqpid orgapacheqpid amqp eight nine ninety-one ten connection handle apache qpid java six hundred and three might allow remote attackers bypass authentication consequently perform action via vectors relate connection state log apache qpid_java ,unknown
moderate severity vulnerability affect embersource crosssite script xss vulnerability emberjs 18x 110x 111x one thousand  one hundred and fourteen 112x one thousand  one hundred and twenty-two 113x eleven thousand  three hundred and twelve 20x two hundred and three 21x two hundred and twelve 22x two hundred and twenty-one allow remote attackers inject arbitrary web script html emberjs emberjs ,gem
improper restriction xml external entity reference jenkins nunit plugin configure xml parser prevent xml external entity xxe attack jenkins nunit plugin twenty-five earlier configure xml parser prevent xml external entity xxe attack jenkins nunit ,unknown
crosssite script crosssite script xss vulnerability progress kendo ui editor allow remote attackers inject arbitrary javascript dom wysiwyg editor editornsserializer toeditablehtml function kendoallminjs victim access editor payload would execute crosssite script xss vulnerability progress kendo ui editor v20181221 allow remote attackers inject arbitrary javascript dom wysiwyg editor editornsserializer toeditablehtml function kendoallminjs victim access editor payload get execute furthermore payload reflect resource rely sanitisation editor javascript payload execute context application allow attackers worst case take user sessions progress kendo_ui ,unknown
moderate severity vulnerability affect ioarrowkt arrowankgradle arrowkt arrow ninety resolve gradle build artifacts compile build publish jar http instead https dependent artifacts could maliciously compromise mitm attack arrowkt arrow ,unknown
crosssite script autocompletion suggestions text field escape result persist crosssite script vulnerability source suggestions allow specify text include html metacharacters like lessthan greaterthan character jenkins two hundred and eighty-eight earlier two thousand  seven hundred and thirty-two earlier autocompletion suggestions text field escape result persist crosssite script vulnerability source suggestions allow specify text include html metacharacters like lessthan greaterthan character jenkins jenkins ,unknown
from_yaml method serializerspy django tastypie nine hundred and ten properly deserialize yaml data allow remote attackers execute arbitrary python code via vectors relate yamlload method from_yaml method serializerspy django tastypie nine hundred and ten properly deserialize yaml data allow remote attackers execute arbitrary python code via vectors relate yamlload method djangoproject tastypie ,unknown
download resources http qbs download binary resources http leave vulnerable mitm attack may possible remote code execution rce swap request resources attacker control copy attacker network position user remote server ,unknown
moderate severity vulnerability affect orgapacheignite ignitecore apache ignite 100rc3 twenty use update notifier component update users new project release include additional functionality bug fix performance improvements component communicate external php server http igniterun need send system properties like apache ignite java version properties might contain user sensitive information apache ignite ,unknown
ruby rail html escape code xss ruby rail contain flaw allow remote crosssite script xss attack flaw exist html escape code functionality properly escape single quote character may allow user create specially craft request would execute arbitrary script code user browser within trust relationship browser server crosssite script xss vulnerability ruby rail three thousand and seventeen 31x three hundred and eighteen 32x three hundred and twenty-eight might allow remote attackers inject arbitrary web script html via vectors involve quote character rubyonrails railsrubyonrails ruby_on_rails ,gem
cve201912205 clipboard reflect xss silverstripe four hundred and thirty-three flash clipboard reflect xss silverstripe silverstripe ,unknown
prodsecbug2418 sql injection via market account access email templates variables sql injection vulnerability exist magento twenty-two prior two thousand  two hundred and ten magento twenty-three prior two hundred and thirty-three 232p1 user market privilege execute arbitrary sql query database access email template variables magento magento ,unknown
download resources http seleniumportal selenium test framework seleniumportal download binary resources http leave vulnerable mitm attack may possible remote code execution rce swap request resources attacker control copy attacker network position user remote server ,unknown
moderate severity vulnerability affect activemodel active model ruby rail 41x forty-one thousand  one hundred and forty-one 42x four thousand  two hundred and fifty-one 5x 500beta11 support use instancelevel writers class accessors allow remote attackers bypass intend validation step via craft parameters rubyonrails railsrubyonrails ruby_on_rails ,gem
remote code execution vulnerability certain circumstances possible execute authorize foreign code shopware ,unknown
arbitrary file disclosure form component ,unknown
improper authentication authentication bypass typo3 cms ,unknown
assigndeep prototype pollution assigndeep node module forty-seven suffer prototype pollution vulnerability via merge function allow malicious user modify prototype object via __proto__ cause addition modification exist property exist object assigndeep node module forty-seven suffer modification assumedimmutable data maid vulnerability allow malicious user modify prototype object via __proto__ cause addition modification exist property exist object assigndeep_project assigndeep ,unknown
directory traversal serve46 vulnerable directory traversal issue give attacker access filesystem place urln ,unknown
smtp command injection net smtp vulnerable smtp command injection via crlf sequence rcpt mail command demonstrate crlf sequence immediately data substring applications validate email address format affect vulnerability injection attack describe terada takeshi smtp injection via recipient email address two thousand and fifteen attack describe paper terada p four apply without modification net smtp ruby two hundred and forty vulnerable smtp command injection via crlf sequence rcpt mail command demonstrate crlf sequence immediately data substring rubylang ruby ,gem
escape sequence injection vulnerability errors issue discover rubygems twenty-six later three hundred and two since gem commandmanager run call alert_error without escape escape sequence injection possible many ways error issue discover rubygems twenty-six later three hundred and two since gem commandmanager run call alert_error without escape escape sequence injection possible many ways error rubygems rubygems ,gem
loop unreachable exit condition infinite loop numpypad function numpy older versions miss input validation empty list array stick infinite loop allow attackers do attack numpypad function numpy one thousand  one hundred and thirty-one older versions miss input validation empty list ndarray stick infinite loop allow attackers do attack numpy numpy ,unknown
crosssite script jquery pass html contain option elements untrusted source even sanitize one jquery dom manipulation methods ie html append others may execute untrusted code jquery versions greater equal one hundred and three three hundred and fifty pass html contain option elements untrusted source even sanitize one jquery dom manipulation methods ie html append others may execute untrusted code problem patch jquery three hundred and fifty jquery jquery ,gem
moderate severity vulnerability affect rackcors miss anchor generate regex rackcors forty-one allow malicious thirdparty site perform cors request configuration intend allow trust examplecom domain name malicious examplenet domain name well would inadvertently allow rackcors_project rackcors ,gem
inclusion sensitive information log file flaw find way ansible pass certain parameters jenkins_plugin module remote attackers could use flaw expose sensitive information remote host log flaw find way ansible 23x two hundred and thirty-three 24x two hundred and forty-one pass certain parameters jenkins_plugin module remote attackers could use flaw expose sensitive information remote host log flaw fix allow passwords specify params argument note module documentation ansible ansible ,unknown
ss2018007 csrf vulnerability graphql ,unknown
prodsecbug2332 remote code execution arbitrary file inclusion remote code execution vulnerability exist magento twenty-two prior two thousand  two hundred and ten magento twenty-three prior two hundred and thirty-three 232p1 authenticate user privilege modify product catalog trigger php file inclusion craft xml file specify product design update magento magento ,unknown
high severity vulnerability affect reecerver reecerver web server reecerver vulnerable directory traversal issue give attacker access filesystem place url reecerver_project reecerver ,unknown
improper input validation nodeextend vulnerable arbitrary code execution user input provide argument extend function b isaargs locate within libextendjs execute eval function result code execution nodeextend twenty vulnerable arbitrary code execution user input provide argument extend function b isaargs locate within libextendjs execute eval function result code execution nodeextend_project nodeextend ,unknown
ipwb two hundred and one billion  eight hundred and eight million  two hundred and ninety-one thousand  four hundred and thirty-four update flask use ipwb replay due security vulnerability ,unknown
moderate severity vulnerability affect django maliciously craft url django one hundred and ten one thousand  one hundred and seven nineteen one thousand  nine hundred and thirteen eighteen one thousand  eight hundred and eighteen site use view could redirect domain aka open redirect vulnerability djangoproject django ,unknown
moderate severity vulnerability affect nodemssql nodemssql malicious module publish intent hijack environment variables unpublished npm nodemssql_project nodemssql ,unknown
directory traversal vulnerable directory traversal issue give attacker access filesystem place urln ,unknown
code injection vulnerability isdev istest flush _get validation ,unknown
sprout gem ruby archive_unpackerrb unpack_zip function multiple parameter arbitrary code execution sprout gem ruby contain flaw unpack_zip function archive_unpackerrb issue due program fail properly sanitize input pass via zip_file dir zip_name output parameters may allow contextdependent attacker execute arbitrary code unpack_zip function archive_unpackerrb sprout gem seven thousand  two hundred and forty-six ruby allow contextdependent attackers execute arbitrary command via metacharacters one filename two path projectsprouts sprout ,gem
use free xsltcopytext transformc libxslt use nokogiri pointer variable reset certain circumstances relevant memory area happen free reuse certain way bound check could fail memory outside buffer could write uninitialized data could disclose xsltcopytext transformc libxslt one thousand  one hundred and thirty-three pointer variable reset certain circumstances relevant memory area happen free reuse certain way bound check could fail memory outside buffer could write uninitialized data could disclose xmlsoft libxslt ,gem
martypy twelve request security issue request urllib3 dependencies ,unknown
festivaltts4r gem ruby arbitrary command execution festivaltts4r pass user modifiable string directly command attacker execute malicious command modify string pass arguments to_speech to_mp3 methods library festivaltts4r gem ruby allow remote attackers execute arbitrary command via metacharacters string one to_speech two to_mp3 method festivaltts4r ,gem
github token leak module publish npm user peformed aegirrelease github token ,unknown
high severity vulnerability affect orgapachetika tikacore carefully craft corrupt zip file oom apache tika versions seventeen thousand  one hundred and twenty-one users upgrade one hundred and twenty-two later apache tika ,unknown
authorization bypass usercontrolled key jenkins google compute engine plugin earlier verify ssh host key connect agents create plugin enable maninthemiddle attack jenkins google compute engine plugin four hundred and eleven earlier verify ssh host key connect agents create plugin enable maninthemiddle attack jenkins ,unknown
crosssite script crosssite script exist genixcms crosssite script xss vulnerability genixcms one hundred and ten allow remote authenticate users inject arbitrary web script html via menu id add menu genixcms genixcms ,unknown
rack rack file function symlink traversal arbitrary file disclosure rack contain flaw rack file function create temporary file insecurely possible local attacker use symlink attack traverse arbitrary file disclose content rackfilerb rack file rack 15x one hundred and fifty-two 14x one hundred and forty-five allow attackers access arbitrary file outside intend root directory via craft path_info environment variable probably directory traversal vulnerability remotely exploitable aka symlink path traversals rack_project rack ,gem
moderate severity vulnerability affect orgopencms opencmscore alkacon opencms apollo template one thousand and fifty-four one thousand and fifty-five xss login form alkacon ,unknown
crosssite script uploadshtaccess subrion cms allow xss block html file upload uploadshtaccess subrion cms four hundred and twenty-one allow xss block html file upload block example htm file upload intelliants subrion ,unknown
directory traversal vulnerable directory traversal issue give attacker access filesystem place urln ,unknown
